ido_word,esperanto_word,in_current_dict
Boris Johnson,Boris Johnson,False
Boris Karloff,Boris Karloff,False
Boris Kolker,Boris Kolker,False
Boris Tadić,Boris Tadić,False
Boris Trajkovski,Boris Trajkovski,False
Boris Vian,Boris Vian,False
Borut Pahor,Borut Pahor,False
Boubou Cissé,Boubou Cissé,False
Bounnhang Vorachith,Bounnhang Vorachit,False
"Bova, Calabria",Bova,False
Boyko Borisov,Bojko Borisov,False
Brad Pitt,Brad Pitt,False
Bradley Cooper,Bradley Cooper,False
Bram Stoker,Bram Stoker,False
Brandon Moreno,Brandon Moreno,False
Branko Crvenkovski,Branko Crvenkovski,False
"Bremen, Georgia",Bremen (Georgio),False
Brett Kavanaugh,Brett Kavanaugh,False
Breyten Breytenbach,Breyten Breytenbach,False
Brian Aldiss,Brian W. Aldiss,False
Brian Cowen,Brian Cowen,False
Brian Eno,Brian Eno,False
Brian Jones,Brian Jones,False
Brian May,Brian May,False
Brian Mulroney,Brian Mulroney,False
Brian Wilson,Brian Wilson,False
"Bridgeport, Connecticut",Bridgeport (Konektikuto),False
Bridget Fonda,Bridget Fonda,False
"Bridgeton, Missouri",Bridgeton (Misurio),False
Brigado Azov,Azov-bataliono,False
Brigham Young,Brigham Young,False
"Brighton, Anglia",Brajtono,False
Brigitta Boccoli,Brigitta Boccoli,False
Brigitte Bardot,Brigitte Bardot,False
Brigitte Bierlein,Brigitte Bierlein,False
British Columbia,Brita Kolumbio,False
Britney Spears,Britney Spears,False
Bronisław Komorowski,Bronisław Komorowski,False
Brooke Shields,Brooke Shields,False
"Brookings, Oregon",Brookings,False
Bruce Dickinson,Bruce Dickinson,False
Bruce Johnston,Bruce Johnston,False
Bruce Lee,Bruce Lee,False
Bruce Springsteen,Bruce Springsteen,False
Bruce Willis,Bruce Willis,False
Bruno Ganz,Bruno Ganz,False
Bruno Kreisky,Bruno Kreisky,False
Bruno Mars,Bruno Mars,False
Brussels Airlines,Brussels Airlines,False
Bryan Adams,Bryan Adams,False
Bryan Cranston,Bryan Cranston,False
"Buchanan, Georgia",Buchanan (Georgio),False
Bud Spencer,Bud Spencer,False
Buddy Holly,Buddy Holly,False
Budka Suflera,Budka Suflera,False
Buenos Aires,Bonaero,False
"Buffalo, Nova-York",Bufalo,False
Bujar Nishani,Bujar Nishani,False
"Burbank, Kalifornia",Burbank,False
Burgundia-Libera Komtio,Burgonjo-Franĉkonteo,False
Burhanuddin Rabbani,Burhanuddin Rabbani,False
Burkina Faso,Burkino,False
"Burlington, Vermont",Burlington,False
Burt Bacharach,Burt Bacharach,False
Burt Lancaster,Burt Lancaster,False
Burt Reynolds,Burt Reynolds,False
Burton Richter,Burton Richter,False
Buster Keaton,Buster Keaton,False
Buzz Aldrin,Buzz Aldrin,False
Béla Bartók,Béla Bartók,False
Béla Imrédy,Béla Imrédy,False
Béla Linder,Béla Linder,False
Béla Lugosi,Béla Lugosi,False
Ca Mau,Cà Mau,False
Cab Calloway,Cab Calloway,False
Cabañas Raras,Cabañas Raras,False
Cabo Frio,Cabo Frio,False
Caetano Veloso,Caetano Veloso,False
Cahiagiyn Elbegdorj,Tsakhia Elbegdorj,False
"Cairo, Illinois",Cairo (Ilinojso),False
Calista Flockhart,Calista Flockhart,False
Calvin Coolidge,Calvin Coolidge,False
"Cambridge, Massachusetts",Kembriĝo (Masaĉuseco),False
Cameron Diaz,Cameron Diaz,False
Camille Claudel,Camille Claudel,False
Camille Paglia,Camille Paglia,False
Camille Pissarro,Camille Pissarro,False
Camille Saint-Saëns,Camille Saint-Saëns,False
Camillo Golgi,Camillo Golgi,False
"Campanario, Badajoz",Campanario (Badajoz),False
Campina Grande,Campina Grande,False
Campo Bom,Campo Bom,False
Campo Grande,Campo Grande,False
Can Tho,Can Tho,False
Canned Heat,Canned Heat,False
Captain Beefheart,Captain Beefheart,False
Cario Rusia,Rusa carlando,False
Carl Barks,Carl Barks,False
Carl Bosch,Carl Bosch,False
Carl Larsson,Carl Larsson,False
Carl Lewis,Carl Lewis,False
Carl Linnaeus,Karolo Lineo,False
Carl Nielsen,Carl August Nielsen,False
Carl Orff,Carl Orff,False
Carl Perkins,Carl Perkins,False
Carl Reichenbach,Karl von Reichenbach,False
Carl Reinecke,Carl Reinecke,False
Carl Reiner,Carl Reiner,False
Carl Sagan,Carl Sagan,False
Carl Spitteler,Carl Spitteler,False
Carla Bruni,Carla Bruni,False
Carla Gugino,Carla Gugino,False
Carles Puigdemont,Carles Puigdemont i Casamajó,False
Carlinhos Brown,Carlinhos Brown,False
Carlo Biotti,Carlo Biotti,False
Carlo Collodi,Carlo Collodi,False
Carlo Gesualdo,Carlo Gesualdo,False
Carlo Goldoni,Carlo Goldoni,False
Carlo Rubbia,Carlo Rubbia,False
Carlos Alazraqui,Carlos Alazraqui,False
Carlos Alcaraz,Carlos Alcaraz,False
Carlos Chagas,Carlos Justiniano Ribeiro Chagas,False
Carlos Fuentes,Carlos Fuentes,False
Carlos Gardel,Carlos Gardel,False
Carlos Ghosn,Carlos Ghosn,False
Carlos Mencia,Carlos Mencia,False
Carlos Santana,Carlos Santana,False
Carlos Sastre,Carlos Sastre,False
Carlos Saura,Carlos Saura,False
Carlos Tévez,Carlos Tévez,False
Carlos Valderrama,Carlos Valderrama,False
Carmen Electra,Carmen Electra,False
Carmen Machi,Carmen Machi,False
Carmen McRae,Carmen McRae,False
Carmen Miranda,Carmen Miranda,False
Carole Bouquet,Carole Bouquet,False
Carolina Coronado,Carolina Coronado,False
Caroline Wozniacki,Caroline Wozniacki,False
Carrie Fisher,Carrie Fisher,False
Carson City,Carsonurbo,False
"Cartagena, Hispania",Kartaĥeno (Hispanio),False
Cary Grant,Cary Grant,False
Casey Kasem,Casey Kasem,False
Cassam Uteem,Cassam Uteem,False
Castel Goffredo,Castel Goffredo,False
Castro Alves,Castro Alves,False
"Castro, Paraná",Castro (Brazilo),False
Cat Stevens,Cat Stevens,False
Cate Blanchett,Cate Blanchett,False
Catherine Deneuve,Catherine Deneuve,False
Catherine Samba-Panza,Catherine Samba-Panza,False
Catherine Zeta-Jones,Catherine Zeta-Jones,False
"Caxias, Maranhão",Caxias (Brazilo),False
"Cea, León",Cea (León),False
Cecil Rhodes,Cecil Rhodes,False
Cecília Meireles,Cecília Meireles,False
Celia Cruz,Celia Cruz,False
Cemal Gürsel,Cemal Gürsel,False
Central Amerika,Centra Ameriko,False
Central Azia,Centra Azio,False
Central Europa,Mezeŭropo,False
Cesare Borgia,Cezaro Borgia,False
Cesc Fàbregas,Cesc Fàbregas,False
Cesária Évora,Cesária Évora,False
Cevdet Sunay,Cevdet Sunay,False
Chadli Bendjedid,Chadli Bendjedid,False
Chaim Herzog,Chaim Herzog,False
Chaim Weizmann,Chaim Weizmann,False
"Champaign, Illinois",Champaign,False
Chan Santokhi,Chan Santokhi,False
"Chandler, Arizona",Chandler (Arizono),False
Chandra Shekhar,Chandra Shekhar,False
Chandrika Kumaratunga,Chandrika Kumaratunga,False
Chang Myon,Chang Myon,False
Chang Taek-sang,Chang Taek-sang,False
Chantal Akerman,Chantal Akerman,False
Charles Aznavour,Charles Aznavour,False
Charles Babbage,Charles Babbage,False
Charles Barkley,Charles Barkley,False
Charles Baudelaire,Charles Baudelaire,False
Charles Bronson,Charles Bronson,False
Charles Bukowski,Charles Bukowski,False
Charles Darwin,Charles Darwin,False
Charles Dickens,Charles Dickens,False
Charles Fourier,Charles Fourier,False
Charles Goodyear,Charles Goodyear,False
Charles Gounod,Charles Gounod,False
Charles Haughey,Charles Haughey,False
Charles Ives,Charles Ives,False
Charles Laughton,Charles Laughton,False
Charles Lemaire,Charles Lemaire,False
Charles Lewinsky,Charles Levinskj,False
Charles Lindbergh,Charles Lindbergh,False
Charles Messier,Charles Messier,False
Charles Michel,Charles Michel,False
Charles Mingus,Charles Mingus,False
Charles Perrault,Charles Perrault,False
Charles Rabemananjara,Charles Rabemananjara,False
Charles Richet,Charles Richet,False
Charles Trenet,Charles Trenet,False
Charles Tupper,Charles Tupper,False
Charles-Ferdinand Ramuz,Charles-Ferdinand Ramuz,False
Charles-Marie Widor,Charles-Marie Widor,False
Charli XCX,Charli XCX,False
Charlie Chaplin,Charlie Chaplin,False
Charlie Parker,Charlie Parker,False
Charlie Watts,Charlie Watts,False
Charlize Theron,Charlize Theron,False
Charlotte Amalie,Ĉarlotamalio,False
Charlotte Brontë,Charlotte Brontë,False
Charlotte Rampling,Charlotte Rampling,False
Charlton Heston,Charlton Heston,False
Charly García,Charly García,False
"Chattanooga, Tennessee",Chattanooga (Tenesio),False
Che Guevara,Che Guevara,False
Cheddi Jagan,Cheddi Jagan,False
Chester Arthur,Chester A. Arthur,False
Chester Bennington,Chester Bennington,False
Chet Atkins,Chet Atkins,False
Chet Baker,Chet Baker,False
"Cheyenne, Wyoming",Cheyenne,False
Chiang Kai-shek,Ĉiang Kai-ŝek,False
Chichén Itzá,Ĉiĉen Ica,False
Chick Corea,Chick Corea,False
Chico Buarque,Chico Buarque,False
Chiniana Taipei,Olimpika flago de Ĉina Tajpeo (Tajvano),False
Chinua Achebe,Chinua Achebe,False
Chiquinha Gonzaga,Chiquinha Gonzaga,False
Chivu Stoica,Chivu Stoica,False
Cho Oyu,Ĉo Oju,False
Choummaly Sayasone,Choummaly Sayasone,False
Chris Martin,Chris Martin,False
Chris Pine,Chris Pine,False
Chris Pratt,Chris Pratt,False
Chris Rea,Chris Rea,False
Chris Watson,Chris Watson,False
Chrissie Hynde,Chrissie Hynde,False
Christa Wolf,Christa Wolf,False
Christiaan Barnard,Christiaan Barnard,False
Christiaan Huygens,Christiaan Huygens,False
Christian Dior,Christian Dior,False
Christian Doppler,Christian Doppler,False
Christian Kern,Christian Kern,False
Christian Kramp,Christian Kramp,False
Christian Nodal,Christian Nodal,False
Christian Wolff,Christian Wolff (filozofo),False
Christian Wulff,Christian Wulff,False
Christiane Amanpour,Christiane Amanpour,False
Christiane Nüsslein-Volhard,Christiane Nüsslein-Volhard,False
Christiane Taubira,Christiane Taubira,False
Christina Aguilera,Christina Aguilera,False
Christina Ricci,Christina Ricci,False
Christina Stürmer,Christina Stürmer,False
Christine Kangaloo,Christine Kangaloo,False
Christine Lagarde,Christine Lagarde,False
Christine Nöstlinger,Christine Nöstlinger,False
Christopher Lee,Christopher Lee,False
Christopher Plummer,Christopher Plummer,False
Christopher Reeve,Christopher Reeve,False
Christopher Wren,Christopher Wren,False
Christy Turlington,Christy Turlington,False
Chucho Valdés,Chucho Valdés,False
Chuck Berry,Chuck Berry,False
Chuck Norris,Chuck Norris,False
Chuck Yeager,Chuck Yeager,False
Chuichi Nagumo,Ĉuiĉi Nagumo,False
Chun Doo-hwan,Ĝeon Du-hŭan,False
Chuy Bravo,Chuy Bravo,False
Chuy García,Chuy García,False
"Cincinnati, Ohio",Cincinnati,False
Cindy Crawford,Cindy Crawford,False
Cinque Terre,Cinque Terre,False
Cirilo Villaverde,Cirilo Villaverde,False
Cissy Houston,Cissy Houston,False
Citroën DS,Citroën DS,False
Ciudad Juárez,Ciudad Juárez,False
Ciudad Real,Ciudad Real,False
Civitana Platformo,Civitana Platformo,False
Claes Oldenburg,Claes Oldenburg,False
Clara Petacci,Clara Petacci,False
Clara Schumann,Clara Schumann,False
Clara Zetkin,Clara Zetkin,False
Clarice Lispector,Clarice Lispector,False
Clark Gable,Clark Gable,False
"Clarksdale, Mississippi",Clarksdale (Misisipio),False
"Clarksville, Tennessee",Clarksville (Tenesio),False
Claude Cohen-Tannoudji,Claude Cohen-Tannoudji,False
Claude Debussy,Claude Debussy,False
Claude Jade,Claude Jade,False
Claude Lorrain,Claude Lorrain,False
Claude Lévi-Strauss,Claude Lévi-Strauss,False
Claude Makélélé,Claude Makélélé,False
Claude Monet,Claude Monet,False
Claude Nougaro,Claude Nougaro,False
Claude Simon,Claude Simon,False
Claude-Adrien Helvétius,Claude-Adrien Helvétius,False
Claudia Cardinale,Claudia Cardinale,False
Claudia Schiffer,Claudia Schiffer,False
Claudio Monteverdi,Claudio Monteverdi,False
Claudius Colas,Claudius Colas,False
Claudius Ptolemaeus,Ptolemeo,False
Claus Killing-Günkel,Claus J. Günkel,False
"Clayton, Missouri",Clayton (Misurio),False
"Clearwater, Florida",Clearwater (Florido),False
Clement Attlee,Clement Attlee,False
Clint Eastwood,Clint Eastwood,False
Clodovil Hernandes,Clodovil Hernandes,False
Clyde Tombaugh,Clyde Tombaugh,False
Cockburn Town,Kokburno,False
Coco Chanel,Coco Chanel,False
Coco Gauff,Coco Gauff,False
Cole Porter,Cole Porter,False
Colin Farrell,Colin Farrell,False
Colin Renfrew,Colin Renfrew,False
"Collinsville, Alabama",Collinsville (Alabamo),False
"Colombo, Paraná",Colombo (Paranao),False
"Colquitt, Georgia",Colquitt (Georgio),False
"Columbia, Missouri",Columbia (Misurio),False
"Columbus, Georgia",Columbus (Georgio),False
"Columbus, Mississippi",Columbus (Misisipio),False
"Columbus, Ohio",Columbus (Ohio),False
Compaq Portable,Compaq Portable,False
Compay Segundo,Compay Segundo,False
"Concepción, Chili",Koncepciono,False
"Concord, Massachusetts",Concord (Masaĉuseco),False
"Concord, Nova-Hampshire",Concord (Nov-Hampŝiro),False
Condoleezza Rice,Condoleezza Rice,False
Connie Francis,Connie Francis,False
Conrad Bain,Conrad Bain,False
Constantin Brâncuși,Constantin Brâncuși,False
Constantin Fehrenbach,Konstantin Fehrenbach,False
"Constantine, Aljeria",Konstantino (Alĝerio),False
"Conyers, Georgia",Kanjerso,False
Corazon Aquino,Corazón Aquino,False
Corbin Bleu,Corbin Bleu,False
Cordell Hull,Cordell Hull,False
"Cork, Irlando",Cork,False
Cormac McCarthy,Cormac McCarthy,False
Coronel Fabriciano,Coronel Fabriciano,False
"Corrientes, Arjentinia",Corrientes (urbo),False
Count Basie,Count Basie,False
Courteney Cox,Courteney Cox,False
Courtney Love,Courtney Love,False
"Crato, Ceará",Crato,False
Creative Commons,Krea Komunaĵo,False
Cristiano Ronaldo,Cristiano Ronaldo,False
Cristoforo Colombo,Kristoforo Kolumbo,False
"Crossgate, Kentucky",Crossgate (Kentukio),False
"Cuenca, Equador",Kuenko (Ekvadoro),False
Cuno Hoffmeister,Cuno Hoffmeister,False
Cutty Sark,Cutty Sark,False
Cybill Shepherd,Cybill Shepherd,False
Cyndi Lauper,Cyndi Lauper,False
Cyril Ramaphosa,Cyril Ramaphosa,False
Czarna Białostocka,Czarna Białostocka,False
Czesław Kiszczak,Czesław Kiszczak,False
Czesław Miłosz,Czesław Miłosz,False
Célestin Freinet,Célestin Freinet,False
Céline Dion,Céline Dion,False
César Franck,César Franck,False
César Milstein,Cesar Milstein,False
"Córdoba, Arjentinia",Kordobo (Argentino),False
Călin Popescu-Tăriceanu,Călin Popescu Tăriceanu,False
Da Nang,Danango,False
Dado Cavalcanti,Dado Cavalcanti,False
Dag Hammarskjöld,Dag Hammarskjöld,False
Dag Solstad,Dag Solstad,False
Dagestanskiye Ogni,Dagestanskije Ogni,False
Dakota Fanning,Dakota Fanning,False
Dakota Johnson,Dakota Johnson,False
Dalay Lama,Dalai-lamao,False
Dalia Grybauskaitė,Dalia Grybauskaitė,False
Damien Hirst,Damien Hirst,False
Dan Aykroyd,Dan Aykroyd,False
Dan Brown,Dan Brown,False
Dani Rodrik,Dani Rodrik,False
Daniel Auteuil,Daniel Auteuil,False
Daniel Bernoulli,Daniel Bernoulli,False
Daniel Bovet,Daniel Bovet,False
Daniel Craig,Daniel Craig,False
Daniel Day-Lewis,Daniel Day-Lewis,False
Daniel Defoe,Daniel Defoe,False
Daniel Kahneman,Daniel Kahneman,False
Daniel Nathans,Daniel Nathans,False
Daniel Ortega,Daniel Ortega,False
Daniel Radcliffe,Daniel Radcliffe,False
Daniel Schultz,Daniel Schultz,False
Daniel Shechtman,Dan Shechtman,False
Daniel Zellhuber,Daniel Zellhuber,False
Daniela Mercury,Daniela Mercury,False
Danilo Türk,Danilo Türk,False
Danny DeVito,Danny DeVito,False
Danny Faure,Danny Faure,False
Danny Kaye,Danny Kaye,False
Dante Alighieri,Dante Alighieri,False
Dario Fo,Dario Fo,False
Dariush Mehrjui,Darjuŝ Mehrĝui,False
"Darwin, Australia",Darvino,False
Dashiell Hammett,Dashiell Hammett,False
"Davenport, Iowa",Davenport (Iovao),False
David Baltimore,David Baltimore,False
David Beckham,David Beckham,False
David Ben-Gurion,David Ben-Gurion,False
David Bowie,David Bowie,False
David Brewster,David Brewster,False
David Byrne,David Byrne (muzikisto),False
David Cameron,David Cameron,False
David Carradine,David Carradine,False
David Dacko,David Dacko,False
David Farragut,David Farragut,False
David Gilmour,David Gilmour,False
David Hilbert,David Hilbert,False
David Hockney,David Hockney,False
David Hume,David Hume,False
David Lange,David Lange,False
David Letterman,David Letterman,False
David Livingstone,David Livingstone,False
David Luiz,David Luiz,False
David Lynch,David Lynch,False
David Martínez,David Martínez (miksbatalartisto),False
David Niven,David Niven,False
David Ricardo,David Ricardo,False
David Trezeguet,David Trezeguet,False
David Trimble,David Trimble,False
Davy Crockett,Davy Crockett,False
Davíð Oddsson,Davíð Oddsson,False
Dawda Jawara,Dawda Jawara,False
Dawid Jung,Davido Jung,False
"Dayton, Ohio",Dayton (Ohio),False
Deala Komedio,La dia komedio,False
Dean Martin,Dean Martin,False
Debbie Harry,Deborah Harry,False
Debbie Reynolds,Debbie Reynolds,False
Deborah Kerr,Deborah Kerr,False
"Decatur, Illinois",Dekaturo (Ilinojso),False
Deep Blue,Deep Blue,False
Deep Purple,Deep Purple,False
Deepika Padukone,Deepika Padukone,False
DeForest Kelley,DeForest Kelley,False
Dejan Lovren,Dejan Lovren,False
Delfim Moreira,Delfim Moreira (prezidanto de Brazilo),False
Demi Lovato,Demi Lovato,False
Demi Moore,Demi Moore,False
Demis Roussos,Demis Roussos,False
Den Haag,Hago,False
Deng Xiaoping,Deng Xiaoping,False
Denis Diderot,Denis Diderot,False
Denis Mukwege,Denis Mukwege,False
Denis Papin,Denis Papin,False
Denis Sassou-Nguesso,Denis Sassou Nguesso,False
Dennis Gabor,Dennis Gabor,False
Dennis Hopper,Dennis Hopper,False
Denzel Washington,Denzel Washington,False
Depeche Mode,Depeche Mode,False
Derek Walcott,Derek Walcott,False
Deseret News,Deseret News,False
Deseret Ranchi,Deseret Ranĉoj,False
Desgrand Azia,Malgrandazio,False
Desmond Dekker,Desmond Dekker,False
Desmond Morris,Desmond Morris,False
Desmond Tutu,Desmond Tutu,False
Deutsche Welle,Deutsche Welle,False
Dexter Gordon,Dexter Gordon,False
"Deza, Soria",Deza (Sorio),False
Dezerto Karakum,Karakumo,False
Dezerto Namib,Namibo,False
Dezerto Negev,Negevo,False
Diala Jurnaleto,Diala Jurnaleto,False
Diana Krall,Diana Krall,False
Diana Ross,Diana Ross,False
Diana Spencer,Diana Spencer,False
Diane Keaton,Diane Keaton,False
Diane Kruger,Diane Kruger,False
Diane Parry,Diane Parry,False
Dianta Revoluciono,Revolucio de la Diantoj,False
Dick Cheney,Dick Cheney,False
Dick Dale,Dick Dale,False
Dick Sargent,Dick Sargent,False
Didier Drogba,Didier Drogba,False
Didier Queloz,Didier Queloz,False
Didier Ratsiraka,Didier Ratsiraka,False
Diego Forlán,Diego Forlán,False
Diego Godín,Diego Godín,False
Diego Rivera,Diego Rivera,False
Diego Velázquez,Diego Velázquez,False
Dieto Imperiala,Imperia dieto,False
Dilma Rousseff,Dilma Rousseff,False
Dimitris Kristofias,Dimitris Ĥristofias,False
Dinastio Bourbon,Burbonoj,False
Dinastio Habsburg,Habsburgoj,False
Dinastio Han,Dinastio Han,False
Dinastio Hannover,Hanovra dinastio,False
Dinastio Hohenzollern,Hohencolernoj,False
Dinastio Ming,Dinastio Ming,False
Dinastio Qing,Dinastio Qing,False
Dinastio Romanov,Romanovoj,False
Dinastio Song,Dinastio Song,False
Dinastio Tang,Dinastio Tang,False
Dinastio Valois,Dinastio de Valois,False
Dinastio Árpád,Arpad-dinastio,False
Dino Risi,Dino Risi,False
Diogo Cão,Diogo Cão,False
Dizzy Gillespie,Dizzy Gillespie,False
DJ BoBo,DJ BoBo,False
Django Reinhardt,Django Reinhardt,False
Dolly Parton,Dolly Parton,False
Dolph Lundgren,Dolph Lundgren,False
Dom Mintoff,Dom Mintoff,False
Domenico Cimarosa,Domenico Cimarosa,False
Domenico Ghirlandaio,Domenico Ghirlandaio,False
Domenico Puccini,Domenico Puccini,False
Domenico Scarlatti,Domenico Scarlatti,False
Domingo Caycedo,Domingo Caycedo,False
Dominika Cibulková,Dominika Cibulková,False
Dominikana Republiko,Dominika Respubliko,False
Dominique Pire,Dominique Pire,False
Don Juan,Don Juan (literaturo),False
Don Quijote,Donkiĥoto (romano),False
Don Rickles,Don Rickles,False
Don Rosa,Don Rosa,False
Don Álvaro,Don Álvaro,False
Donald Dewar,Donald Dewar,False
Donald Pleasence,Donald Pleasence,False
Donald Sutherland,Donald Sutherland,False
Donald Trump,Donald Trump,False
Donald Tusk,Donald Tusk,False
Dong Hoi,Dong Hoi,False
Donna Strickland,Donna Strickland,False
Donna Summer,Donna Summer,False
Doris Day,Doris Day,False
Doris Lessing,Doris Lessing,False
